worker,problem,example,row,col,posterior,response_time
A2S64AUN7JI7ZS,8,1,2,3,0.06,7199
A2S64AUN7JI7ZS,8,2,3,4,0.1,3139
A2S64AUN7JI7ZS,8,3,6,4,0.1,2603
A2S64AUN7JI7ZS,8,4,6,2,0.14,3853
A2S64AUN7JI7ZS,5,1,5,3,0,5099
A2S64AUN7JI7ZS,5,2,5,4,0,2116
A2S64AUN7JI7ZS,5,3,6,4,0,2067
A2S64AUN7JI7ZS,5,4,6,3,0,2071
A2FXD55FJV1RSV,27,1,5,2,0.23,14524
A2FXD55FJV1RSV,27,2,5,5,0.49,9822
A2FXD55FJV1RSV,27,3,6,1,0.52,5375
A2FXD55FJV1RSV,27,4,6,6,0.65,2543
A2FXD55FJV1RSV,11,1,2,3,0.23,7663
A2FXD55FJV1RSV,11,2,6,6,0.9,5196
A2FXD55FJV1RSV,25,1,5,3,0.17,14835
A2FXD55FJV1RSV,25,2,3,6,0.3,6105
A2FXD55FJV1RSV,16,1,4,2,0.24,16312
A2FXD55FJV1RSV,16,2,1,4,0.87,7488
A2FXD55FJV1RSV,16,3,1,3,0.87,2813
A2FXD55FJV1RSV,16,4,4,5,0.95,8092
A2FXD55FJV1RSV,30,1,5,2,0.29,28345
A2FXD55FJV1RSV,30,2,3,5,0.67,10100
A2FXD55FJV1RSV,18,1,2,5,0.21,17481
A2FXD55FJV1RSV,18,2,6,3,0.29,11205
A2FXD55FJV1RSV,18,3,4,1,0.29,14810
A2FXD55FJV1RSV,18,4,1,4,0.38,2659
A2FXD55FJV1RSV,22,1,3,3,0.25,11181
A2FXD55FJV1RSV,22,2,5,4,0.31,6276
A2FXD55FJV1RSV,8,1,2,4,0.49,12719
A2FXD55FJV1RSV,8,2,6,4,0.49,13022
A2FXD55FJV1RSV,3,1,3,3,0.25,5442
A2FXD55FJV1RSV,3,2,3,4,0.3,2305
A2FXD55FJV1RSV,3,3,4,4,0.37,2197
A2FXD55FJV1RSV,3,4,4,3,0.42,2176
A2FXD55FJV1RSV,26,1,5,3,0.17,11009
A2FXD55FJV1RSV,26,2,2,4,0.21,7029
A2FXD55FJV1RSV,26,3,4,5,0.23,7219
A2FXD55FJV1RSV,26,4,3,2,0.27,2338
A2FXD55FJV1RSV,1,1,4,6,0.44,15851
A2FXD55FJV1RSV,1,2,1,3,0.94,9528
A2FXD55FJV1RSV,36,1,3,1,0.48,10486
A2FXD55FJV1RSV,36,2,3,6,0.84,2859
A2FXD55FJV1RSV,36,3,1,1,0.91,16136
A2FXD55FJV1RSV,36,4,1,6,0.93,2993
A2FXD55FJV1RSV,6,1,1,3,0.48,9737
A2FXD55FJV1RSV,6,2,3,6,0.53,7379
A2FXD55FJV1RSV,34,1,5,2,0.23,20874
A2FXD55FJV1RSV,34,2,2,2,0.51,7172
A2FXD55FJV1RSV,34,3,2,6,0.61,5922
A2FXD55FJV1RSV,34,4,5,6,0.63,5652
A2FXD55FJV1RSV,21,1,2,4,0.24,10032
A2FXD55FJV1RSV,21,2,4,4,0.35,5949
A2FXD55FJV1RSV,21,3,4,2,0.44,3684
A2FXD55FJV1RSV,21,4,3,3,0.52,2411
A2FXD55FJV1RSV,4,1,2,1,0.5,14116
A2FXD55FJV1RSV,4,2,4,3,0.61,3927
A2FXD55FJV1RSV,4,3,3,5,0.64,6541
A2FXD55FJV1RSV,4,4,2,6,0.72,2284
A2FXD55FJV1RSV,33,1,2,3,0.22,10251
A2FXD55FJV1RSV,33,2,4,3,0.46,8615
A2FXD55FJV1RSV,33,3,5,4,0.5,4408
A2FXD55FJV1RSV,33,4,2,4,0.52,2107
A2FXD55FJV1RSV,14,1,3,3,0.27,9536
A2FXD55FJV1RSV,14,2,4,4,0.28,5264
A2FXD55FJV1RSV,15,1,5,2,0.47,8500
A2FXD55FJV1RSV,15,2,3,2,0.5,11964
A2FXD55FJV1RSV,15,3,3,4,0.52,2482
A2FXD55FJV1RSV,15,4,5,4,0.54,3224
A2FXD55FJV1RSV,23,1,2,3,0.25,10491
A2FXD55FJV1RSV,23,2,6,2,0.5,7760
A2FXD55FJV1RSV,9,1,2,2,0.21,33736
A2FXD55FJV1RSV,9,2,6,3,0.22,22619
A2FXD55FJV1RSV,35,1,1,6,0.24,9962
A2FXD55FJV1RSV,35,2,6,1,0.48,7043
A2FXD55FJV1RSV,35,3,1,1,0.83,9480
A2FXD55FJV1RSV,35,4,6,6,0.95,7161
A2FXD55FJV1RSV,24,1,3,2,0.19,21985
A2FXD55FJV1RSV,24,2,6,4,0.5,6779
A2FXD55FJV1RSV,13,1,5,2,0.21,8961
A2FXD55FJV1RSV,13,2,4,3,0.28,2269
A2FXD55FJV1RSV,17,1,2,3,0.29,10130
A2FXD55FJV1RSV,17,2,5,4,0.35,7036
A2FXD55FJV1RSV,17,3,2,5,0.5,5588
A2FXD55FJV1RSV,17,4,1,4,0.61,8482
A2FXD55FJV1RSV,7,1,5,3,0.48,10991
A2FXD55FJV1RSV,7,2,5,5,0.57,5704
A2FXD55FJV1RSV,20,1,5,2,0.21,12597
A2FXD55FJV1RSV,20,2,4,1,0.3,3217
A2FXD55FJV1RSV,32,1,2,4,0.24,12865
A2FXD55FJV1RSV,32,2,1,5,0.5,6797
A2FXD55FJV1RSV,39,1,1,5,0.49,8854
A2FXD55FJV1RSV,39,2,1,2,0.87,7004
A2FXD55FJV1RSV,39,3,6,5,0.93,7979
A2FXD55FJV1RSV,39,4,2,5,0.96,2216
A2FXD55FJV1RSV,28,1,3,2,0.28,10756
A2FXD55FJV1RSV,28,2,5,5,0.31,18000
A2FXD55FJV1RSV,37,1,1,1,0.29,9602
A2FXD55FJV1RSV,37,2,1,6,0.35,13472
A2FXD55FJV1RSV,37,3,6,1,0.45,2371
A2FXD55FJV1RSV,37,4,6,6,0.61,2494
A2FXD55FJV1RSV,2,1,1,2,0.51,8272
A2FXD55FJV1RSV,2,2,6,5,0.95,6606
A2FXD55FJV1RSV,29,1,5,3,0.25,26191
A2FXD55FJV1RSV,29,2,2,5,0.51,6783
A2FXD55FJV1RSV,29,3,2,4,0.58,15310
A2FXD55FJV1RSV,29,4,4,2,0.64,9690
A2FXD55FJV1RSV,40,1,1,1,0.28,10065
A2FXD55FJV1RSV,40,2,6,6,0.5,4586
A2FXD55FJV1RSV,40,3,4,4,0.57,5435
A2FXD55FJV1RSV,40,4,3,3,0.63,2231
A2FXD55FJV1RSV,31,1,2,2,0.49,8280
A2FXD55FJV1RSV,31,2,5,6,0.55,10965
A2FXD55FJV1RSV,38,1,1,4,0.52,7268
A2FXD55FJV1RSV,38,2,2,3,0.56,30998
A2FXD55FJV1RSV,38,3,4,1,0.9,5739
A2FXD55FJV1RSV,38,4,3,2,0.98,2780
A2FXD55FJV1RSV,12,1,5,1,0.53,9966
A2FXD55FJV1RSV,12,2,3,5,0.96,15677
A2FXD55FJV1RSV,5,1,5,1,0.23,7686
A2FXD55FJV1RSV,5,2,5,6,0.26,2386
A2FXD55FJV1RSV,5,3,6,1,0.27,7910
A2FXD55FJV1RSV,5,4,6,6,0.28,2206
A2FXD55FJV1RSV,19,1,1,4,0.47,6653
A2FXD55FJV1RSV,19,2,2,2,0.5,8625
A2FXD55FJV1RSV,19,3,4,1,0.51,7489
A2FXD55FJV1RSV,19,4,3,3,0.54,3703
A2FXD55FJV1RSV,10,1,3,3,0.24,24570
A2FXD55FJV1RSV,10,2,4,6,0.93,13365
A2E0LU8V4EUX5C,9,1,6,3,0.38,16917
A2E0LU8V4EUX5C,9,2,5,3,0.57,20238
A2E0LU8V4EUX5C,6,1,1,4,0.24,9309
A2E0LU8V4EUX5C,6,2,6,4,0.37,2596
A2E0LU8V4EUX5C,6,3,4,6,0.63,2629
A2E0LU8V4EUX5C,6,4,4,1,0.84,2964
A2E0LU8V4EUX5C,3,1,3,3,0.33,19908
A2E0LU8V4EUX5C,3,2,4,4,0.5,2557
A2E0LU8V4EUX5C,3,3,3,4,0.71,4388
A2E0LU8V4EUX5C,3,4,4,3,0.91,2911
A2E0LU8V4EUX5C,17,1,3,6,0.19,17692
A2E0LU8V4EUX5C,17,2,2,3,0.36,3701
A2E0LU8V4EUX5C,17,3,5,4,0.5,2492
A2E0LU8V4EUX5C,17,4,4,1,0.68,2461
A2E0LU8V4EUX5C,36,1,3,6,0.46,4341
A2E0LU8V4EUX5C,36,2,3,1,0.79,2492
A2E0LU8V4EUX5C,30,1,5,2,0.44,6045
A2E0LU8V4EUX5C,30,2,4,2,0.69,2958
A2E0LU8V4EUX5C,30,3,5,4,0.57,3445
A2E0LU8V4EUX5C,30,4,3,5,0.86,5773
A2E0LU8V4EUX5C,37,1,2,2,0.35,5653
A2E0LU8V4EUX5C,37,2,2,5,0.45,2461
A2E0LU8V4EUX5C,37,3,5,2,0.52,2581
A2E0LU8V4EUX5C,37,4,5,5,0.79,2564
A2E0LU8V4EUX5C,4,1,4,3,0.36,5021
A2E0LU8V4EUX5C,4,2,4,4,0.41,2510
A2E0LU8V4EUX5C,4,3,2,1,0.64,2533
A2E0LU8V4EUX5C,4,4,2,6,0.77,2860
A2E0LU8V4EUX5C,1,1,6,4,0.26,5236
A2E0LU8V4EUX5C,1,2,6,3,0.41,2357
A2E0LU8V4EUX5C,19,1,2,5,0.4,7421
A2E0LU8V4EUX5C,19,2,4,4,0.47,2365
A2E0LU8V4EUX5C,19,3,6,3,0.54,2988
A2E0LU8V4EUX5C,19,4,5,5,0.72,5845
A2E0LU8V4EUX5C,12,1,5,1,0.36,5436
A2E0LU8V4EUX5C,12,2,4,2,0.56,2597
A2E0LU8V4EUX5C,7,1,5,5,0.3,5372
A2E0LU8V4EUX5C,7,2,2,3,0.37,2277
A2E0LU8V4EUX5C,7,3,2,5,0.43,2236
A2E0LU8V4EUX5C,7,4,5,3,0.69,2453
A2E0LU8V4EUX5C,26,1,3,4,0.29,4060
A2E0LU8V4EUX5C,26,2,2,4,0.34,3229
A2E0LU8V4EUX5C,25,1,2,4,0.44,4405
A2E0LU8V4EUX5C,25,2,2,3,0.53,2588
A2E0LU8V4EUX5C,13,1,4,4,0.45,3796
A2E0LU8V4EUX5C,13,2,4,3,0.54,2332
A2E0LU8V4EUX5C,13,3,5,5,0.59,2804
A2E0LU8V4EUX5C,13,4,5,2,0.73,2557
A2E0LU8V4EUX5C,40,1,1,1,0.34,4301
A2E0LU8V4EUX5C,40,2,6,6,0.57,2758
A2E0LU8V4EUX5C,40,3,5,5,0.67,3164
A2E0LU8V4EUX5C,40,4,2,2,0.91,3277
A2E0LU8V4EUX5C,5,1,5,6,0.22,3589
A2E0LU8V4EUX5C,5,2,5,1,0.62,2293
A2E0LU8V4EUX5C,5,3,6,6,0.66,2805
A2E0LU8V4EUX5C,5,4,6,1,0.78,3453
A2E0LU8V4EUX5C,35,1,2,5,0.53,39149
A2E0LU8V4EUX5C,35,2,2,2,0.61,2524
A2E0LU8V4EUX5C,28,1,5,2,0.38,3388
A2E0LU8V4EUX5C,28,2,5,5,0.61,2301
A2E0LU8V4EUX5C,22,1,2,3,0.43,3205
A2E0LU8V4EUX5C,22,2,2,4,0.38,2501
A2E0LU8V4EUX5C,2,1,2,5,0.38,3382
A2E0LU8V4EUX5C,2,2,1,5,0.45,2453
A2E0LU8V4EUX5C,2,3,5,5,0.5,3372
A2E0LU8V4EUX5C,2,4,6,2,0.56,2532
A2E0LU8V4EUX5C,33,1,5,4,0.5,2870
A2E0LU8V4EUX5C,33,2,2,3,0.54,2461
A2E0LU8V4EUX5C,23,1,1,2,0.4,3524
A2E0LU8V4EUX5C,23,2,2,4,0.45,2310
A2E0LU8V4EUX5C,23,3,6,5,0.51,2165
A2E0LU8V4EUX5C,23,4,6,2,0.57,3342
A2E0LU8V4EUX5C,10,1,1,5,0.56,3326
A2E0LU8V4EUX5C,10,2,6,2,0.65,2645
A2E0LU8V4EUX5C,15,1,3,4,0.52,3237
A2E0LU8V4EUX5C,15,2,3,2,0.58,2421
A2E0LU8V4EUX5C,39,1,2,5,0.45,3860
A2E0LU8V4EUX5C,39,2,2,3,0.49,2332
A2E0LU8V4EUX5C,27,1,5,5,0.5,4877
A2E0LU8V4EUX5C,27,2,5,2,0.59,2461
A2E0LU8V4EUX5C,16,1,1,4,0.52,6580
A2E0LU8V4EUX5C,16,2,1,3,0.57,4998
A2E0LU8V4EUX5C,32,1,5,3,0.49,3733
A2E0LU8V4EUX5C,32,2,5,4,0.53,2293
A2E0LU8V4EUX5C,32,3,2,3,0.58,2285
A2E0LU8V4EUX5C,32,4,2,4,0.65,2724
A2E0LU8V4EUX5C,21,1,2,4,0.43,3158
A2E0LU8V4EUX5C,21,2,3,3,0.48,3212
A2E0LU8V4EUX5C,18,1,1,4,0.47,3373
A2E0LU8V4EUX5C,18,2,4,1,0.53,2685
A2E0LU8V4EUX5C,18,3,6,3,0.57,2317
A2E0LU8V4EUX5C,18,4,3,6,0.72,2460
A2E0LU8V4EUX5C,29,1,2,4,0.52,3564
A2E0LU8V4EUX5C,29,2,4,3,0.59,3333
A2E0LU8V4EUX5C,29,3,4,2,0.66,2892
A2E0LU8V4EUX5C,29,4,2,5,0.73,2484
A2E0LU8V4EUX5C,8,1,2,3,0.48,3237
A2E0LU8V4EUX5C,8,2,2,4,0.53,2196
A2E0LU8V4EUX5C,31,1,5,1,0.56,3389
A2E0LU8V4EUX5C,31,2,3,1,0.6,2276
A2E0LU8V4EUX5C,24,1,3,5,0.53,3460
A2E0LU8V4EUX5C,24,2,2,4,0.57,2285
A2E0LU8V4EUX5C,38,1,3,6,0.37,3094
A2E0LU8V4EUX5C,38,2,6,3,0.42,2118
A2E0LU8V4EUX5C,38,3,3,2,0.5,2813
A2E0LU8V4EUX5C,38,4,1,4,0.71,2517
A2E0LU8V4EUX5C,34,1,3,2,0.3,2653
A2E0LU8V4EUX5C,34,2,3,5,0.49,2630
A2E0LU8V4EUX5C,14,1,3,3,0.43,2438
A2E0LU8V4EUX5C,14,2,3,4,0.65,2277
A2E0LU8V4EUX5C,14,3,4,3,0.69,2516
A2E0LU8V4EUX5C,14,4,4,4,0.82,2365
A2E0LU8V4EUX5C,11,1,2,3,0.48,2524
A2E0LU8V4EUX5C,11,2,2,4,0.53,2212
A2E0LU8V4EUX5C,11,3,5,6,0.62,2661
A2E0LU8V4EUX5C,11,4,5,1,0.72,2348
A2E0LU8V4EUX5C,20,1,1,1,0.49,3021
A2E0LU8V4EUX5C,20,2,2,5,0.55,2166
A2E0LU8V4EUX5C,20,3,5,2,0.61,2556
A2E0LU8V4EUX5C,20,4,6,6,0.65,2092
A2DDXYTEVDV5F5,22,1,2,3,0.72,7878
A2DDXYTEVDV5F5,22,2,5,4,0.76,13786
A2DDXYTEVDV5F5,33,1,2,3,0.71,5791
A2DDXYTEVDV5F5,33,2,2,4,0.74,13430
A2DDXYTEVDV5F5,35,1,1,1,0.68,5275
A2DDXYTEVDV5F5,35,2,6,6,0.76,4461
A2DDXYTEVDV5F5,13,1,4,3,0.69,5612
A2DDXYTEVDV5F5,13,2,6,3,0.72,4897
A2DDXYTEVDV5F5,13,3,5,2,0.75,14874
A2DDXYTEVDV5F5,13,4,4,4,0.78,8630
A2DDXYTEVDV5F5,31,1,2,1,0.76,5774
A2DDXYTEVDV5F5,31,2,2,3,0.78,4629
A2DDXYTEVDV5F5,31,3,2,2,0.81,3320
A2DDXYTEVDV5F5,31,4,2,6,0.93,8018
A2DDXYTEVDV5F5,21,1,2,4,0.77,8069
A2DDXYTEVDV5F5,21,2,3,4,0.82,2717
A2DDXYTEVDV5F5,21,3,4,4,0.86,2570
A2DDXYTEVDV5F5,21,4,4,3,0.94,54759
A2DDXYTEVDV5F5,1,1,1,3,0.82,8054
A2DDXYTEVDV5F5,1,2,1,4,0.92,9657
A2DDXYTEVDV5F5,1,3,2,3,0.95,2462
A2DDXYTEVDV5F5,1,4,2,4,0.99,3491
A2DDXYTEVDV5F5,38,1,1,4,0.07,7269
A2DDXYTEVDV5F5,38,2,1,5,0,7963
A2DDXYTEVDV5F5,15,1,3,2,0.82,6670
A2DDXYTEVDV5F5,15,2,3,3,0.86,2757
A2DDXYTEVDV5F5,15,3,3,4,0.93,2870
A2DDXYTEVDV5F5,15,4,4,2,0.95,3391
A2DDXYTEVDV5F5,17,1,4,1,0.84,19158
A2DDXYTEVDV5F5,17,2,2,3,0.87,2604
A2DDXYTEVDV5F5,17,3,1,4,0.94,10482
A2DDXYTEVDV5F5,17,4,5,2,0.96,8225
A2DDXYTEVDV5F5,3,1,3,3,0.74,4825
A2DDXYTEVDV5F5,3,2,3,4,0.83,2439
A2DDXYTEVDV5F5,3,3,4,3,1,2409
A2DDXYTEVDV5F5,3,4,4,4,1,2241
A2DDXYTEVDV5F5,34,1,2,5,0.75,18437
A2DDXYTEVDV5F5,34,2,2,6,0,7792
A2DDXYTEVDV5F5,30,1,4,2,0.75,4646
A2DDXYTEVDV5F5,30,2,5,2,0.81,2516
A2DDXYTEVDV5F5,30,3,5,4,0.94,4123
A2DDXYTEVDV5F5,30,4,4,4,0.99,2487
A2DDXYTEVDV5F5,8,1,2,3,0.82,7519
A2DDXYTEVDV5F5,8,2,6,2,0,5796
A2DDXYTEVDV5F5,28,1,5,2,0,3557
A2DDXYTEVDV5F5,28,2,4,2,0,2647
A2DDXYTEVDV5F5,14,1,3,3,0.8,3999
A2DDXYTEVDV5F5,14,2,3,4,0.79,2581
A2DDXYTEVDV5F5,19,1,1,4,0.71,4542
A2DDXYTEVDV5F5,19,2,6,6,0.94,5587
A2DDXYTEVDV5F5,19,3,5,5,0.97,4362
A2DDXYTEVDV5F5,19,4,4,4,0.99,7372
A2DDXYTEVDV5F5,18,1,1,4,0.71,6057
A2DDXYTEVDV5F5,18,2,2,5,0,2929
A2DDXYTEVDV5F5,37,1,1,5,0.81,5029
A2DDXYTEVDV5F5,37,2,1,6,0,2480
A2DDXYTEVDV5F5,24,1,1,3,0.74,5131
A2DDXYTEVDV5F5,24,2,5,3,1,5258
A2DDXYTEVDV5F5,24,3,6,3,1,2639
A2DDXYTEVDV5F5,24,4,6,4,0.82,5099
A2DDXYTEVDV5F5,25,1,5,3,0.83,9644
A2DDXYTEVDV5F5,25,2,5,4,0.85,2289
A2DDXYTEVDV5F5,25,3,3,3,0.87,6766
A2DDXYTEVDV5F5,25,4,2,3,0.89,2695
A2DDXYTEVDV5F5,27,1,3,2,0,4496
A2DDXYTEVDV5F5,27,2,5,2,0.28,7601
A2DDXYTEVDV5F5,27,3,4,2,0.31,2637
A2DDXYTEVDV5F5,27,4,5,1,0.35,2985
A2DDXYTEVDV5F5,12,1,3,3,0.82,8750
A2DDXYTEVDV5F5,12,2,5,1,0.88,2536
A2DDXYTEVDV5F5,12,3,6,1,1,2882
A2DDXYTEVDV5F5,12,4,4,2,1,12120
A2DDXYTEVDV5F5,36,1,1,1,0.74,4254
A2DDXYTEVDV5F5,36,2,1,6,0.94,5532
A2DDXYTEVDV5F5,7,1,2,3,0.85,4897
A2DDXYTEVDV5F5,7,2,5,5,0.94,2602
A2DDXYTEVDV5F5,7,3,5,4,0.99,2394
A2DDXYTEVDV5F5,7,4,5,3,1,2298
A2DDXYTEVDV5F5,5,1,5,1,0,4311
A2DDXYTEVDV5F5,5,2,6,1,0,2300
A2DDXYTEVDV5F5,39,1,1,5,0.98,6483
A2DDXYTEVDV5F5,39,2,2,5,0.76,2675
A2DDXYTEVDV5F5,4,1,3,2,0,6535
A2DDXYTEVDV5F5,4,2,4,3,0,3012
A2DDXYTEVDV5F5,29,1,2,4,0.7,4288
A2DDXYTEVDV5F5,29,2,4,5,0.76,3348
A2DDXYTEVDV5F5,29,3,3,4,0.81,2477
A2DDXYTEVDV5F5,29,4,3,5,0.84,2525
A2DDXYTEVDV5F5,20,1,1,1,0.82,5021
A2DDXYTEVDV5F5,20,2,2,1,0.83,4719
A2DDXYTEVDV5F5,20,3,2,5,0.85,17475
A2DDXYTEVDV5F5,20,4,3,6,0.87,2624
A2DDXYTEVDV5F5,11,1,2,3,0.01,4624
A2DDXYTEVDV5F5,11,2,6,3,0,2239
A2DDXYTEVDV5F5,2,1,1,2,0,17832
A2DDXYTEVDV5F5,2,2,6,2,0.98,4500
A2DDXYTEVDV5F5,2,3,6,5,1,2312
A2DDXYTEVDV5F5,2,4,1,5,1,2514
A2DDXYTEVDV5F5,9,1,2,1,0,5077
A2DDXYTEVDV5F5,9,2,6,3,0,4545
A2DDXYTEVDV5F5,26,1,5,3,0,10421
A2DDXYTEVDV5F5,26,2,5,4,0,2432
A2DDXYTEVDV5F5,40,1,1,1,0.97,11656
A2DDXYTEVDV5F5,40,2,6,6,1,2292
A2DDXYTEVDV5F5,10,1,1,5,0.8,6735
A2DDXYTEVDV5F5,10,2,6,2,0.83,5167
A2DDXYTEVDV5F5,10,3,6,5,0.84,2292
A2DDXYTEVDV5F5,10,4,2,2,0.86,3913
A2DDXYTEVDV5F5,6,1,3,1,0.93,4400
A2DDXYTEVDV5F5,6,2,3,6,0.95,2419
A2DDXYTEVDV5F5,6,3,6,3,0.96,2323
A2DDXYTEVDV5F5,6,4,1,3,0.97,2621
A2DDXYTEVDV5F5,23,1,2,2,0,6476
A2DDXYTEVDV5F5,23,2,5,2,0,2556
A2DDXYTEVDV5F5,32,1,1,2,0,7464
A2DDXYTEVDV5F5,32,2,1,5,0,2502
A2DDXYTEVDV5F5,16,1,1,3,0,9627
A2DDXYTEVDV5F5,16,2,6,3,0,2240
A2DDXYTEVDV5F5,16,3,3,2,1,2387
A2DDXYTEVDV5F5,16,4,3,5,1,2387
A3QS96739O5M6F,27,1,5,5,0.81,36701
A3QS96739O5M6F,27,2,6,1,0.81,60947
A3QS96739O5M6F,11,1,2,3,0.67,10217
A3QS96739O5M6F,11,2,2,4,0.67,2969
A3QS96739O5M6F,11,3,6,6,0.67,3016
A3QS96739O5M6F,11,4,5,1,0.67,3273
A3QS96739O5M6F,35,1,2,2,0.71,13229
A3QS96739O5M6F,35,2,5,2,0.71,8707
A3QS96739O5M6F,35,3,2,5,0.7,6300
A3QS96739O5M6F,35,4,5,5,0.7,2205
A3QS96739O5M6F,26,1,3,2,0.69,11461
A3QS96739O5M6F,26,2,4,5,0.69,3366
A3QS96739O5M6F,26,3,3,5,0.69,3419
A3QS96739O5M6F,26,4,4,2,0.69,3683
A3QS96739O5M6F,1,1,6,3,0.79,14632
A3QS96739O5M6F,1,2,6,4,0.79,2241
A3QS96739O5M6F,33,1,2,3,0.69,9718
A3QS96739O5M6F,33,2,5,4,0.69,2222
A3QS96739O5M6F,25,1,4,6,0.73,16212
A3QS96739O5M6F,25,2,2,3,0.73,2472
A3QS96739O5M6F,37,1,2,5,0.68,18036
A3QS96739O5M6F,37,2,2,2,0.68,15819
A3QS96739O5M6F,37,3,5,2,0.68,2765
A3QS96739O5M6F,37,4,5,5,0.68,2359
A3QS96739O5M6F,13,1,4,3,0.73,8161
A3QS96739O5M6F,13,2,4,4,0.73,2373
A3QS96739O5M6F,32,1,1,2,0.7,26835
A3QS96739O5M6F,32,2,1,5,0.7,2481
A3QS96739O5M6F,32,3,6,2,0.7,16562
A3QS96739O5M6F,32,4,6,5,0.65,2290
A3QS96739O5M6F,8,1,2,4,0.64,16231
A3QS96739O5M6F,8,2,4,1,0.67,2871
A3QS96739O5M6F,28,1,5,5,0.67,28483
A3QS96739O5M6F,28,2,5,2,0.67,2499
A3QS96739O5M6F,30,1,3,5,0.65,14622
A3QS96739O5M6F,30,2,5,2,0.65,3126
A3QS96739O5M6F,22,1,5,4,0.54,8724
A3QS96739O5M6F,22,2,2,3,0.69,2245
A3QS96739O5M6F,29,1,4,3,0.65,18538
A3QS96739O5M6F,29,2,2,5,0.65,2717
A3QS96739O5M6F,5,1,5,1,0.71,4505
A3QS96739O5M6F,5,2,5,6,0.8,2329
A3QS96739O5M6F,5,3,6,1,0.86,2319
A3QS96739O5M6F,5,4,6,6,0.91,2376
A3QS96739O5M6F,15,1,3,2,0.63,7663
A3QS96739O5M6F,15,2,3,4,0.69,2265
A3QS96739O5M6F,15,3,5,2,0.77,2331
A3QS96739O5M6F,15,4,5,4,0.84,2192
A3QS96739O5M6F,6,1,6,4,0.67,17348
A3QS96739O5M6F,6,2,6,3,0.67,7694
A3QS96739O5M6F,6,3,1,3,0.81,5898
A3QS96739O5M6F,6,4,1,4,0.88,2103
A3QS96739O5M6F,14,1,3,3,0.71,6041
A3QS96739O5M6F,14,2,4,4,0.78,2347
A3QS96739O5M6F,12,1,3,5,0.67,6260
A3QS96739O5M6F,12,2,3,3,0.8,3714
A3QS96739O5M6F,21,1,4,2,0.71,10931
A3QS96739O5M6F,21,2,4,4,0.79,3207
A3QS96739O5M6F,21,3,2,4,0.75,4444
A3QS96739O5M6F,21,4,3,3,0.88,7353
A3QS96739O5M6F,40,1,1,1,0.64,16551
A3QS96739O5M6F,40,2,6,6,0.77,2372
A3QS96739O5M6F,40,3,3,3,0.84,3162
A3QS96739O5M6F,40,4,4,4,0.88,2280
A3QS96739O5M6F,34,1,5,2,0.73,8845
A3QS96739O5M6F,34,2,5,5,0.76,2248
A3QS96739O5M6F,34,3,3,2,0.83,2400
A3QS96739O5M6F,34,4,3,5,0.94,2398
A3QS96739O5M6F,23,1,2,3,0.65,12711
A3QS96739O5M6F,23,2,1,2,0.73,2827
A3QS96739O5M6F,23,3,2,4,0.75,7390
A3QS96739O5M6F,23,4,5,4,0.8,11675
A3QS96739O5M6F,7,1,2,5,0.61,9075
A3QS96739O5M6F,7,2,5,5,0.71,16624
A3QS96739O5M6F,2,1,1,2,0.69,5070
A3QS96739O5M6F,2,2,1,5,0.75,2299
A3QS96739O5M6F,2,3,6,2,0.85,2591
A3QS96739O5M6F,2,4,6,5,0.9,2329
A3QS96739O5M6F,18,1,2,5,0.52,32583
A3QS96739O5M6F,18,2,5,2,0.58,22920
A3QS96739O5M6F,16,1,4,5,0.65,10599
A3QS96739O5M6F,16,2,3,2,0.75,2470
A3QS96739O5M6F,9,1,2,1,0.59,9445
A3QS96739O5M6F,9,2,2,2,0.67,2276
A3QS96739O5M6F,9,3,5,3,0.77,2690
A3QS96739O5M6F,9,4,6,3,0.86,2229
A3QS96739O5M6F,39,1,6,5,0.61,11827
A3QS96739O5M6F,39,2,1,2,0.68,12195
A3QS96739O5M6F,39,3,1,5,0.77,13138
A3QS96739O5M6F,39,4,2,2,0.83,18126
A3QS96739O5M6F,20,1,4,1,0.61,19475
A3QS96739O5M6F,20,2,3,6,0.61,2412
A3QS96739O5M6F,3,1,3,3,0.65,2880
A3QS96739O5M6F,3,2,3,4,0.79,2174
A3QS96739O5M6F,3,3,4,3,0.92,2456
A3QS96739O5M6F,3,4,4,4,1,2187
A3QS96739O5M6F,4,1,3,5,0.61,10450
A3QS96739O5M6F,4,2,3,2,0.77,2926
A3QS96739O5M6F,4,3,2,6,0.87,2362
A3QS96739O5M6F,4,4,2,1,0.93,2387
A3QS96739O5M6F,36,1,1,1,0.71,3203
A3QS96739O5M6F,36,2,1,6,0.79,4219
A3QS96739O5M6F,36,3,3,6,0.86,2269
A3QS96739O5M6F,36,4,3,1,0.97,2496
A3QS96739O5M6F,24,1,1,3,0.68,22580
A3QS96739O5M6F,24,2,6,3,0.82,5051
A3QS96739O5M6F,31,1,3,1,0.65,8111
A3QS96739O5M6F,31,2,5,1,0.7,2382
A3QS96739O5M6F,31,3,3,6,0.74,20709
A3QS96739O5M6F,31,4,5,6,0.81,2315
A3QS96739O5M6F,17,1,2,3,0.71,16073
A3QS96739O5M6F,17,2,5,4,0.85,2212
A3QS96739O5M6F,19,1,6,3,0.63,16942
A3QS96739O5M6F,19,2,1,1,0.67,38993
A3QS96739O5M6F,38,1,1,4,0.62,13200
A3QS96739O5M6F,38,2,2,3,0.68,2489
